a=	-1.000000	b=	+1.000000	n=	+80	h=	+0.025000
x	g(x)	g'(x)	g''(x)
+0.740000	+0.453294	+0.534172	+0.000000
+0.741000	+0.453828	+0.534172	+0.000000
+0.742000	+0.454362	+0.534172	+0.000000
+0.743000	+0.454896	+0.534172	+0.000000
+0.744000	+0.455431	+0.534172	+0.000000
+0.745000	+0.455965	+0.534172	+0.000000
+0.746000	+0.456499	+0.534172	+0.000000
+0.747000	+0.457033	+0.534172	+0.000000
+0.748000	+0.457567	+0.534172	+0.000000
+0.749000	+0.458101	+0.534172	+0.000000
+0.750000	+0.458636	+0.534172	+0.000000
+0.751000	+0.458990	+0.354381	+0.000000
+0.752000	+0.459344	+0.354381	+0.000000
+0.753000	+0.459699	+0.354381	+0.000000
+0.754000	+0.460053	+0.354381	+0.000000
+0.755000	+0.460408	+0.354381	+0.000000
+0.756000	+0.460762	+0.354381	+0.000000
+0.757000	+0.461116	+0.354381	+0.000000
+0.758000	+0.461471	+0.354381	+0.000000
+0.759000	+0.461825	+0.354381	+0.000000
+0.760000	+0.462179	+0.354381	+0.000000
+0.761000	+0.462534	+0.354381	+0.000000
+0.762000	+0.462888	+0.354381	+0.000000
+0.763000	+0.463243	+0.354381	+0.000000
+0.764000	+0.463597	+0.354381	+0.000000
+0.765000	+0.463951	+0.354381	+0.000000
+0.766000	+0.464306	+0.354381	+0.000000
+0.767000	+0.464660	+0.354381	+0.000000
+0.768000	+0.465015	+0.354381	+0.000000
+0.769000	+0.465369	+0.354381	+0.000000
+0.770000	+0.465723	+0.354381	+0.000000
+0.771000	+0.466078	+0.354381	+0.000000
+0.772000	+0.466432	+0.354381	+0.000000
+0.773000	+0.466786	+0.354381	+0.000000
+0.774000	+0.467141	+0.354381	+0.000000
+0.775000	+0.467495	+0.354381	+0.000000
+0.776000	+0.468081	+0.586137	+0.000000
+0.777000	+0.468667	+0.586137	+0.000000
+0.778000	+0.469254	+0.586137	+0.000000
+0.779000	+0.469840	+0.586137	+0.000000
+0.780000	+0.470426	+0.586137	+0.000000
+0.781000	+0.471012	+0.586137	+0.000000
+0.782000	+0.471598	+0.586137	+0.000000
+0.783000	+0.472184	+0.586137	+0.000000
+0.784000	+0.472770	+0.586137	+0.000000
+0.785000	+0.473357	+0.586137	+0.000000
+0.786000	+0.473943	+0.586137	+0.000000
+0.787000	+0.474529	+0.586137	+0.000000
+0.788000	+0.475115	+0.586137	+0.000000
+0.789000	+0.475701	+0.586137	+0.000000
+0.790000	+0.476287	+0.586137	+0.000000
+0.791000	+0.476873	+0.586137	+0.000000
+0.792000	+0.477460	+0.586137	+0.000000
+0.793000	+0.478046	+0.586137	+0.000000
+0.794000	+0.478632	+0.586137	+0.000000
+0.795000	+0.479218	+0.586137	+0.000000
+0.796000	+0.479804	+0.586137	+0.000000
+0.797000	+0.480390	+0.586137	+0.000000
+0.798000	+0.480976	+0.586137	+0.000000
+0.799000	+0.481562	+0.586137	+0.000000
+0.800000	+0.482149	+0.586137	+0.000000
+0.801000	+0.482419	+0.270011	+0.000000
+0.802000	+0.482689	+0.270011	+0.000000
+0.803000	+0.482959	+0.270011	+0.000000
+0.804000	+0.483229	+0.270011	+0.000000
+0.805000	+0.483499	+0.270011	+0.000000
+0.806000	+0.483769	+0.270011	+0.000000
+0.807000	+0.484039	+0.270011	+0.000000
+0.808000	+0.484309	+0.270011	+0.000000
+0.809000	+0.484579	+0.270011	+0.000000
+0.810000	+0.484849	+0.270011	+0.000000
+0.811000	+0.485119	+0.270011	+0.000000
+0.812000	+0.485389	+0.270011	+0.000000
+0.813000	+0.485659	+0.270011	+0.000000
+0.814000	+0.485929	+0.270011	+0.000000
+0.815000	+0.486199	+0.270011	+0.000000
+0.816000	+0.486469	+0.270011	+0.000000
+0.817000	+0.486739	+0.270011	+0.000000
+0.818000	+0.487009	+0.270011	+0.000000
+0.819000	+0.487279	+0.270011	+0.000000
+0.820000	+0.487549	+0.270011	+0.000000
+0.821000	+0.487819	+0.270011	+0.000000
+0.822000	+0.488089	+0.270011	+0.000000
+0.823000	+0.488359	+0.270011	+0.000000
+0.824000	+0.488629	+0.270011	+0.000000
+0.825000	+0.488899	+0.270011	+0.000000
+0.826000	+0.489512	+0.613085	+0.000000
+0.827000	+0.490125	+0.613085	+0.000000
+0.828000	+0.490738	+0.613085	+0.000000
+0.829000	+0.491351	+0.613085	+0.000000
+0.830000	+0.491964	+0.613085	+0.000000
+0.831000	+0.492577	+0.613085	+0.000000
+0.832000	+0.493190	+0.613085	+0.000000
+0.833000	+0.493804	+0.613085	+0.000000
+0.834000	+0.494417	+0.613085	+0.000000
+0.835000	+0.495030	+0.613085	+0.000000
+0.836000	+0.495643	+0.613085	+0.000000
+0.837000	+0.496256	+0.613085	+0.000000
+0.838000	+0.496869	+0.613085	+0.000000
+0.839000	+0.497482	+0.613085	+0.000000
+0.840000	+0.498095	+0.613085	+0.000000
+0.841000	+0.498708	+0.613085	+0.000000
+0.842000	+0.499321	+0.613085	+0.000000
+0.843000	+0.499934	+0.613085	+0.000000
+0.844000	+0.500547	+0.613085	+0.000000
+0.845000	+0.501161	+0.613085	+0.000000
+0.846000	+0.501774	+0.613085	+0.000000
+0.847000	+0.502387	+0.613085	+0.000000
+0.848000	+0.503000	+0.613085	+0.000000
+0.849000	+0.503613	+0.613085	+0.000000
+0.850000	+0.504226	+0.613085	+0.000000
+0.851000	+0.504568	+0.341559	+0.000000
+0.852000	+0.504909	+0.341559	+0.000000
+0.853000	+0.505251	+0.341559	+0.000000
+0.854000	+0.505592	+0.341559	+0.000000
+0.855000	+0.505934	+0.341559	+0.000000
+0.856000	+0.506275	+0.341559	+0.000000
+0.857000	+0.506617	+0.341559	+0.000000
+0.858000	+0.506958	+0.341559	+0.000000
+0.859000	+0.507300	+0.341559	+0.000000
+0.860000	+0.507642	+0.341559	+0.000000
+0.861000	+0.507983	+0.341559	+0.000000
+0.862000	+0.508325	+0.341559	+0.000000
+0.863000	+0.508666	+0.341559	+0.000000
+0.864000	+0.509008	+0.341559	+0.000000
+0.865000	+0.509349	+0.341559	+0.000000
+0.866000	+0.509691	+0.341559	+0.000000
+0.867000	+0.510033	+0.341559	+0.000000
+0.868000	+0.510374	+0.341559	+0.000000
+0.869000	+0.510716	+0.341559	+0.000000
+0.870000	+0.511057	+0.341559	+0.000000
+0.871000	+0.511399	+0.341559	+0.000000
+0.872000	+0.511740	+0.341559	+0.000000
+0.873000	+0.512082	+0.341559	+0.000000
+0.874000	+0.512423	+0.341559	+0.000000
+0.875000	+0.512765	+0.341559	+0.000000
+0.876000	+0.513080	+0.314769	+0.000000
+0.877000	+0.513395	+0.314769	+0.000000
+0.878000	+0.513709	+0.314769	+0.000000
+0.879000	+0.514024	+0.314769	+0.000000
+0.880000	+0.514339	+0.314769	+0.000000
+0.881000	+0.514654	+0.314769	+0.000000
+0.882000	+0.514968	+0.314769	+0.000000
+0.883000	+0.515283	+0.314769	+0.000000
+0.884000	+0.515598	+0.314769	+0.000000
+0.885000	+0.515913	+0.314769	+0.000000
+0.886000	+0.516227	+0.314769	+0.000000
+0.887000	+0.516542	+0.314769	+0.000000
+0.888000	+0.516857	+0.314769	+0.000000
+0.889000	+0.517172	+0.314769	+0.000000
+0.890000	+0.517487	+0.314769	+0.000000
+0.891000	+0.517801	+0.314769	+0.000000
+0.892000	+0.518116	+0.314769	+0.000000
+0.893000	+0.518431	+0.314769	+0.000000
+0.894000	+0.518746	+0.314769	+0.000000
+0.895000	+0.519060	+0.314769	+0.000000
+0.896000	+0.519375	+0.314769	+0.000000
+0.897000	+0.519690	+0.314769	+0.000000
+0.898000	+0.520005	+0.314769	+0.000000
+0.899000	+0.520319	+0.314769	+0.000000
+0.900000	+0.520634	+0.314769	+0.000000
+0.901000	+0.520916	+0.281501	+0.000000
+0.902000	+0.521197	+0.281501	+0.000000
+0.903000	+0.521479	+0.281501	+0.000000
+0.904000	+0.521760	+0.281501	+0.000000
+0.905000	+0.522042	+0.281501	+0.000000
+0.906000	+0.522323	+0.281501	+0.000000
+0.907000	+0.522605	+0.281501	+0.000000
+0.908000	+0.522886	+0.281501	+0.000000
+0.909000	+0.523168	+0.281501	+0.000000
+0.910000	+0.523449	+0.281501	+0.000000
+0.911000	+0.523731	+0.281501	+0.000000
+0.912000	+0.524012	+0.281501	+0.000000
+0.913000	+0.524294	+0.281501	+0.000000
+0.914000	+0.524575	+0.281501	+0.000000
+0.915000	+0.524857	+0.281501	+0.000000
+0.916000	+0.525138	+0.281501	+0.000000
+0.917000	+0.525420	+0.281501	+0.000000
+0.918000	+0.525701	+0.281501	+0.000000
+0.919000	+0.525983	+0.281501	+0.000000
+0.920000	+0.526264	+0.281501	+0.000000
+0.921000	+0.526546	+0.281501	+0.000000
+0.922000	+0.526827	+0.281501	+0.000000
+0.923000	+0.527109	+0.281501	+0.000000
+0.924000	+0.527390	+0.281501	+0.000000
+0.925000	+0.527672	+0.281501	+0.000000
+0.926000	+0.527636	-0.035597	+0.000000
+0.927000	+0.527601	-0.035597	+0.000000
+0.928000	+0.527565	-0.035597	+0.000000
+0.929000	+0.527529	-0.035597	+0.000000
+0.930000	+0.527494	-0.035597	+0.000000
+0.931000	+0.527458	-0.035597	+0.000000
+0.932000	+0.527423	-0.035597	+0.000000
+0.933000	+0.527387	-0.035597	+0.000000
+0.934000	+0.527351	-0.035597	+0.000000
+0.935000	+0.527316	-0.035597	+0.000000
+0.936000	+0.527280	-0.035597	+0.000000
+0.937000	+0.527245	-0.035597	+0.000000
+0.938000	+0.527209	-0.035597	+0.000000
+0.939000	+0.527173	-0.035597	+0.000000
+0.940000	+0.527138	-0.035597	+0.000000
+0.941000	+0.527102	-0.035597	+0.000000
+0.942000	+0.527067	-0.035597	+0.000000
+0.943000	+0.527031	-0.035597	+0.000000
+0.944000	+0.526995	-0.035597	+0.000000
+0.945000	+0.526960	-0.035597	+0.000000
+0.946000	+0.526924	-0.035597	+0.000000
+0.947000	+0.526889	-0.035597	+0.000000
+0.948000	+0.526853	-0.035597	+0.000000
+0.949000	+0.526817	-0.035597	+0.000000
+0.950000	+0.526782	-0.035597	+0.000000
+0.951000	+0.527106	+0.324674	+0.000000
+0.952000	+0.527431	+0.324674	+0.000000
+0.953000	+0.527756	+0.324674	+0.000000
+0.954000	+0.528080	+0.324674	+0.000000
+0.955000	+0.528405	+0.324674	+0.000000
+0.956000	+0.528730	+0.324674	+0.000000
+0.957000	+0.529055	+0.324674	+0.000000
+0.958000	+0.529379	+0.324674	+0.000000
+0.959000	+0.529704	+0.324674	+0.000000
+0.960000	+0.530029	+0.324674	+0.000000
+0.961000	+0.530353	+0.324674	+0.000000
+0.962000	+0.530678	+0.324674	+0.000000
+0.963000	+0.531003	+0.324674	+0.000000
+0.964000	+0.531327	+0.324674	+0.000000
+0.965000	+0.531652	+0.324674	+0.000000
+0.966000	+0.531977	+0.324674	+0.000000
+0.967000	+0.532301	+0.324674	+0.000000
+0.968000	+0.532626	+0.324674	+0.000000
+0.969000	+0.532951	+0.324674	+0.000000
+0.970000	+0.533275	+0.324674	+0.000000
+0.971000	+0.533600	+0.324674	+0.000000
+0.972000	+0.533925	+0.324674	+0.000000
+0.973000	+0.534249	+0.324674	+0.000000
+0.974000	+0.534574	+0.324674	+0.000000
+0.975000	+0.534899	+0.324674	+0.000000
+0.976000	+0.534785	-0.113227	+0.000000
+0.977000	+0.534672	-0.113227	+0.000000
+0.978000	+0.534559	-0.113227	+0.000000
+0.979000	+0.534446	-0.113227	+0.000000
+0.980000	+0.534333	-0.113227	+0.000000
+0.981000	+0.534219	-0.113227	+0.000000
+0.982000	+0.534106	-0.113227	+0.000000
+0.983000	+0.533993	-0.113227	+0.000000
+0.984000	+0.533880	-0.113227	+0.000000
+0.985000	+0.533766	-0.113227	+0.000000
+0.986000	+0.533653	-0.113227	+0.000000
+0.987000	+0.533540	-0.113227	+0.000000
+0.988000	+0.533427	-0.113227	+0.000000
+0.989000	+0.533313	-0.113227	+0.000000
+0.990000	+0.533200	-0.113227	+0.000000
+0.991000	+0.533087	-0.113227	+0.000000
+0.992000	+0.532974	-0.113227	+0.000000
+0.993000	+0.532861	-0.113227	+0.000000
+0.994000	+0.532747	-0.113227	+0.000000
+0.995000	+0.532634	-0.113227	+0.000000
+0.996000	+0.532521	-0.113227	+0.000000
+0.997000	+0.532408	-0.113227	+0.000000
+0.998000	+0.532294	-0.113227	+0.000000
+0.999000	+0.532181	-0.113227	+0.000000
+1.000000	+0.532068	-0.113227	+0.000000
