a=	-1.000000	b=	+1.000000	n=	+40	h=	+0.050000
x	g(x)	g'(x)	g''(x)
+0.740000	+0.526275	+3.461093	+0.000000
+0.741000	+0.529736	+3.461093	+0.000000
+0.742000	+0.533197	+3.461093	+0.000000
+0.743000	+0.536658	+3.461093	+0.000000
+0.744000	+0.540119	+3.461093	+0.000000
+0.745000	+0.543580	+3.461093	+0.000000
+0.746000	+0.547041	+3.461093	+0.000000
+0.747000	+0.550502	+3.461093	+0.000000
+0.748000	+0.553963	+3.461093	+0.000000
+0.749000	+0.557424	+3.461093	+0.000000
+0.750000	+0.560886	+3.461093	+0.000000
+0.751000	+0.562951	+2.065348	+0.000000
+0.752000	+0.565016	+2.065348	+0.000000
+0.753000	+0.567082	+2.065348	+0.000000
+0.754000	+0.569147	+2.065348	+0.000000
+0.755000	+0.571212	+2.065348	+0.000000
+0.756000	+0.573278	+2.065348	+0.000000
+0.757000	+0.575343	+2.065348	+0.000000
+0.758000	+0.577408	+2.065348	+0.000000
+0.759000	+0.579474	+2.065348	+0.000000
+0.760000	+0.581539	+2.065348	+0.000000
+0.761000	+0.583604	+2.065348	+0.000000
+0.762000	+0.585670	+2.065348	+0.000000
+0.763000	+0.587735	+2.065348	+0.000000
+0.764000	+0.589800	+2.065348	+0.000000
+0.765000	+0.591866	+2.065348	+0.000000
+0.766000	+0.593931	+2.065348	+0.000000
+0.767000	+0.595996	+2.065348	+0.000000
+0.768000	+0.598062	+2.065348	+0.000000
+0.769000	+0.600127	+2.065348	+0.000000
+0.770000	+0.602192	+2.065348	+0.000000
+0.771000	+0.604258	+2.065348	+0.000000
+0.772000	+0.606323	+2.065348	+0.000000
+0.773000	+0.608389	+2.065348	+0.000000
+0.774000	+0.610454	+2.065348	+0.000000
+0.775000	+0.612519	+2.065348	+0.000000
+0.776000	+0.614585	+2.065348	+0.000000
+0.777000	+0.616650	+2.065348	+0.000000
+0.778000	+0.618715	+2.065348	+0.000000
+0.779000	+0.620781	+2.065348	+0.000000
+0.780000	+0.622846	+2.065348	+0.000000
+0.781000	+0.624911	+2.065348	+0.000000
+0.782000	+0.626977	+2.065348	+0.000000
+0.783000	+0.629042	+2.065348	+0.000000
+0.784000	+0.631107	+2.065348	+0.000000
+0.785000	+0.633173	+2.065348	+0.000000
+0.786000	+0.635238	+2.065348	+0.000000
+0.787000	+0.637303	+2.065348	+0.000000
+0.788000	+0.639369	+2.065348	+0.000000
+0.789000	+0.641434	+2.065348	+0.000000
+0.790000	+0.643499	+2.065348	+0.000000
+0.791000	+0.645565	+2.065348	+0.000000
+0.792000	+0.647630	+2.065348	+0.000000
+0.793000	+0.649695	+2.065348	+0.000000
+0.794000	+0.651761	+2.065348	+0.000000
+0.795000	+0.653826	+2.065348	+0.000000
+0.796000	+0.655892	+2.065348	+0.000000
+0.797000	+0.657957	+2.065348	+0.000000
+0.798000	+0.660022	+2.065348	+0.000000
+0.799000	+0.662088	+2.065348	+0.000000
+0.800000	+0.664153	+2.065348	+0.000000
+0.801000	+0.663804	-0.348840	+0.000000
+0.802000	+0.663455	-0.348840	+0.000000
+0.803000	+0.663106	-0.348840	+0.000000
+0.804000	+0.662758	-0.348840	+0.000000
+0.805000	+0.662409	-0.348840	+0.000000
+0.806000	+0.662060	-0.348840	+0.000000
+0.807000	+0.661711	-0.348840	+0.000000
+0.808000	+0.661362	-0.348840	+0.000000
+0.809000	+0.661013	-0.348840	+0.000000
+0.810000	+0.660665	-0.348840	+0.000000
+0.811000	+0.660316	-0.348840	+0.000000
+0.812000	+0.659967	-0.348840	+0.000000
+0.813000	+0.659618	-0.348840	+0.000000
+0.814000	+0.659269	-0.348840	+0.000000
+0.815000	+0.658920	-0.348840	+0.000000
+0.816000	+0.658571	-0.348840	+0.000000
+0.817000	+0.658223	-0.348840	+0.000000
+0.818000	+0.657874	-0.348840	+0.000000
+0.819000	+0.657525	-0.348840	+0.000000
+0.820000	+0.657176	-0.348840	+0.000000
+0.821000	+0.656827	-0.348840	+0.000000
+0.822000	+0.656478	-0.348840	+0.000000
+0.823000	+0.656130	-0.348840	+0.000000
+0.824000	+0.655781	-0.348840	+0.000000
+0.825000	+0.655432	-0.348840	+0.000000
+0.826000	+0.655083	-0.348840	+0.000000
+0.827000	+0.654734	-0.348840	+0.000000
+0.828000	+0.654385	-0.348840	+0.000000
+0.829000	+0.654037	-0.348840	+0.000000
+0.830000	+0.653688	-0.348840	+0.000000
+0.831000	+0.653339	-0.348840	+0.000000
+0.832000	+0.652990	-0.348840	+0.000000
+0.833000	+0.652641	-0.348840	+0.000000
+0.834000	+0.652292	-0.348840	+0.000000
+0.835000	+0.651944	-0.348840	+0.000000
+0.836000	+0.651595	-0.348840	+0.000000
+0.837000	+0.651246	-0.348840	+0.000000
+0.838000	+0.650897	-0.348840	+0.000000
+0.839000	+0.650548	-0.348840	+0.000000
+0.840000	+0.650199	-0.348840	+0.000000
+0.841000	+0.649850	-0.348840	+0.000000
+0.842000	+0.649502	-0.348840	+0.000000
+0.843000	+0.649153	-0.348840	+0.000000
+0.844000	+0.648804	-0.348840	+0.000000
+0.845000	+0.648455	-0.348840	+0.000000
+0.846000	+0.648106	-0.348840	+0.000000
+0.847000	+0.647757	-0.348840	+0.000000
+0.848000	+0.647409	-0.348840	+0.000000
+0.849000	+0.647060	-0.348840	+0.000000
+0.850000	+0.646711	-0.348840	+0.000000
+0.851000	+0.644039	-2.671584	+0.000000
+0.852000	+0.641368	-2.671584	+0.000000
+0.853000	+0.638696	-2.671584	+0.000000
+0.854000	+0.636025	-2.671584	+0.000000
+0.855000	+0.633353	-2.671584	+0.000000
+0.856000	+0.630681	-2.671584	+0.000000
+0.857000	+0.628010	-2.671584	+0.000000
+0.858000	+0.625338	-2.671584	+0.000000
+0.859000	+0.622667	-2.671584	+0.000000
+0.860000	+0.619995	-2.671584	+0.000000
+0.861000	+0.617324	-2.671584	+0.000000
+0.862000	+0.614652	-2.671584	+0.000000
+0.863000	+0.611980	-2.671584	+0.000000
+0.864000	+0.609309	-2.671584	+0.000000
+0.865000	+0.606637	-2.671584	+0.000000
+0.866000	+0.603966	-2.671584	+0.000000
+0.867000	+0.601294	-2.671584	+0.000000
+0.868000	+0.598622	-2.671584	+0.000000
+0.869000	+0.595951	-2.671584	+0.000000
+0.870000	+0.593279	-2.671584	+0.000000
+0.871000	+0.590608	-2.671584	+0.000000
+0.872000	+0.587936	-2.671584	+0.000000
+0.873000	+0.585264	-2.671584	+0.000000
+0.874000	+0.582593	-2.671584	+0.000000
+0.875000	+0.579921	-2.671584	+0.000000
+0.876000	+0.577250	-2.671584	+0.000000
+0.877000	+0.574578	-2.671584	+0.000000
+0.878000	+0.571907	-2.671584	+0.000000
+0.879000	+0.569235	-2.671584	+0.000000
+0.880000	+0.566563	-2.671584	+0.000000
+0.881000	+0.563892	-2.671584	+0.000000
+0.882000	+0.561220	-2.671584	+0.000000
+0.883000	+0.558549	-2.671584	+0.000000
+0.884000	+0.555877	-2.671584	+0.000000
+0.885000	+0.553205	-2.671584	+0.000000
+0.886000	+0.550534	-2.671584	+0.000000
+0.887000	+0.547862	-2.671584	+0.000000
+0.888000	+0.545191	-2.671584	+0.000000
+0.889000	+0.542519	-2.671584	+0.000000
+0.890000	+0.539848	-2.671584	+0.000000
+0.891000	+0.537176	-2.671584	+0.000000
+0.892000	+0.534504	-2.671584	+0.000000
+0.893000	+0.531833	-2.671584	+0.000000
+0.894000	+0.529161	-2.671584	+0.000000
+0.895000	+0.526490	-2.671584	+0.000000
+0.896000	+0.523818	-2.671584	+0.000000
+0.897000	+0.521146	-2.671584	+0.000000
+0.898000	+0.518475	-2.671584	+0.000000
+0.899000	+0.515803	-2.671584	+0.000000
+0.900000	+0.513132	-2.671584	+0.000000
+0.901000	+0.509726	-3.405449	+0.000000
+0.902000	+0.506321	-3.405449	+0.000000
+0.903000	+0.502915	-3.405449	+0.000000
+0.904000	+0.499510	-3.405449	+0.000000
+0.905000	+0.496104	-3.405449	+0.000000
+0.906000	+0.492699	-3.405449	+0.000000
+0.907000	+0.489294	-3.405449	+0.000000
+0.908000	+0.485888	-3.405449	+0.000000
+0.909000	+0.482483	-3.405449	+0.000000
+0.910000	+0.479077	-3.405449	+0.000000
+0.911000	+0.475672	-3.405449	+0.000000
+0.912000	+0.472266	-3.405449	+0.000000
+0.913000	+0.468861	-3.405449	+0.000000
+0.914000	+0.465455	-3.405449	+0.000000
+0.915000	+0.462050	-3.405449	+0.000000
+0.916000	+0.458645	-3.405449	+0.000000
+0.917000	+0.455239	-3.405449	+0.000000
+0.918000	+0.451834	-3.405449	+0.000000
+0.919000	+0.448428	-3.405449	+0.000000
+0.920000	+0.445023	-3.405449	+0.000000
+0.921000	+0.441617	-3.405449	+0.000000
+0.922000	+0.438212	-3.405449	+0.000000
+0.923000	+0.434806	-3.405449	+0.000000
+0.924000	+0.431401	-3.405449	+0.000000
+0.925000	+0.427995	-3.405449	+0.000000
+0.926000	+0.424590	-3.405449	+0.000000
+0.927000	+0.421185	-3.405449	+0.000000
+0.928000	+0.417779	-3.405449	+0.000000
+0.929000	+0.414374	-3.405449	+0.000000
+0.930000	+0.410968	-3.405449	+0.000000
+0.931000	+0.407563	-3.405449	+0.000000
+0.932000	+0.404157	-3.405449	+0.000000
+0.933000	+0.400752	-3.405449	+0.000000
+0.934000	+0.397346	-3.405449	+0.000000
+0.935000	+0.393941	-3.405449	+0.000000
+0.936000	+0.390536	-3.405449	+0.000000
+0.937000	+0.387130	-3.405449	+0.000000
+0.938000	+0.383725	-3.405449	+0.000000
+0.939000	+0.380319	-3.405449	+0.000000
+0.940000	+0.376914	-3.405449	+0.000000
+0.941000	+0.373508	-3.405449	+0.000000
+0.942000	+0.370103	-3.405449	+0.000000
+0.943000	+0.366697	-3.405449	+0.000000
+0.944000	+0.363292	-3.405449	+0.000000
+0.945000	+0.359886	-3.405449	+0.000000
+0.946000	+0.356481	-3.405449	+0.000000
+0.947000	+0.353076	-3.405449	+0.000000
+0.948000	+0.349670	-3.405449	+0.000000
+0.949000	+0.346265	-3.405449	+0.000000
+0.950000	+0.342859	-3.405449	+0.000000
+0.951000	+0.342628	-0.231175	+0.000000
+0.952000	+0.342397	-0.231175	+0.000000
+0.953000	+0.342166	-0.231175	+0.000000
+0.954000	+0.341935	-0.231175	+0.000000
+0.955000	+0.341703	-0.231175	+0.000000
+0.956000	+0.341472	-0.231175	+0.000000
+0.957000	+0.341241	-0.231175	+0.000000
+0.958000	+0.341010	-0.231175	+0.000000
+0.959000	+0.340779	-0.231175	+0.000000
+0.960000	+0.340547	-0.231175	+0.000000
+0.961000	+0.340316	-0.231175	+0.000000
+0.962000	+0.340085	-0.231175	+0.000000
+0.963000	+0.339854	-0.231175	+0.000000
+0.964000	+0.339623	-0.231175	+0.000000
+0.965000	+0.339392	-0.231175	+0.000000
+0.966000	+0.339160	-0.231175	+0.000000
+0.967000	+0.338929	-0.231175	+0.000000
+0.968000	+0.338698	-0.231175	+0.000000
+0.969000	+0.338467	-0.231175	+0.000000
+0.970000	+0.338236	-0.231175	+0.000000
+0.971000	+0.338005	-0.231175	+0.000000
+0.972000	+0.337773	-0.231175	+0.000000
+0.973000	+0.337542	-0.231175	+0.000000
+0.974000	+0.337311	-0.231175	+0.000000
+0.975000	+0.337080	-0.231175	+0.000000
+0.976000	+0.336849	-0.231175	+0.000000
+0.977000	+0.336618	-0.231175	+0.000000
+0.978000	+0.336386	-0.231175	+0.000000
+0.979000	+0.336155	-0.231175	+0.000000
+0.980000	+0.335924	-0.231175	+0.000000
+0.981000	+0.335693	-0.231175	+0.000000
+0.982000	+0.335462	-0.231175	+0.000000
+0.983000	+0.335230	-0.231175	+0.000000
+0.984000	+0.334999	-0.231175	+0.000000
+0.985000	+0.334768	-0.231175	+0.000000
+0.986000	+0.334537	-0.231175	+0.000000
+0.987000	+0.334306	-0.231175	+0.000000
+0.988000	+0.334075	-0.231175	+0.000000
+0.989000	+0.333843	-0.231175	+0.000000
+0.990000	+0.333612	-0.231175	+0.000000
+0.991000	+0.333381	-0.231175	+0.000000
+0.992000	+0.333150	-0.231175	+0.000000
+0.993000	+0.332919	-0.231175	+0.000000
+0.994000	+0.332688	-0.231175	+0.000000
+0.995000	+0.332456	-0.231175	+0.000000
+0.996000	+0.332225	-0.231175	+0.000000
+0.997000	+0.331994	-0.231175	+0.000000
+0.998000	+0.331763	-0.231175	+0.000000
+0.999000	+0.331532	-0.231175	+0.000000
+1.000000	+0.331300	-0.231175	+0.000000
