a=	-1.000000	b=	+1.000000	n=	+80	h=	+0.025000
x	g(x)	g'(x)	g''(x)
+0.740000	+0.467654	+0.610748	+0.000000
+0.741000	+0.468265	+0.610748	+0.000000
+0.742000	+0.468876	+0.610748	+0.000000
+0.743000	+0.469487	+0.610748	+0.000000
+0.744000	+0.470097	+0.610748	+0.000000
+0.745000	+0.470708	+0.610748	+0.000000
+0.746000	+0.471319	+0.610748	+0.000000
+0.747000	+0.471930	+0.610748	+0.000000
+0.748000	+0.472540	+0.610748	+0.000000
+0.749000	+0.473151	+0.610748	+0.000000
+0.750000	+0.473762	+0.610748	+0.000000
+0.751000	+0.474043	+0.281418	+0.000000
+0.752000	+0.474325	+0.281418	+0.000000
+0.753000	+0.474606	+0.281418	+0.000000
+0.754000	+0.474888	+0.281418	+0.000000
+0.755000	+0.475169	+0.281418	+0.000000
+0.756000	+0.475450	+0.281418	+0.000000
+0.757000	+0.475732	+0.281418	+0.000000
+0.758000	+0.476013	+0.281418	+0.000000
+0.759000	+0.476295	+0.281418	+0.000000
+0.760000	+0.476576	+0.281418	+0.000000
+0.761000	+0.476858	+0.281418	+0.000000
+0.762000	+0.477139	+0.281418	+0.000000
+0.763000	+0.477420	+0.281418	+0.000000
+0.764000	+0.477702	+0.281418	+0.000000
+0.765000	+0.477983	+0.281418	+0.000000
+0.766000	+0.478265	+0.281418	+0.000000
+0.767000	+0.478546	+0.281418	+0.000000
+0.768000	+0.478827	+0.281418	+0.000000
+0.769000	+0.479109	+0.281418	+0.000000
+0.770000	+0.479390	+0.281418	+0.000000
+0.771000	+0.479672	+0.281418	+0.000000
+0.772000	+0.479953	+0.281418	+0.000000
+0.773000	+0.480235	+0.281418	+0.000000
+0.774000	+0.480516	+0.281418	+0.000000
+0.775000	+0.480797	+0.281418	+0.000000
+0.776000	+0.481569	+0.771535	+0.000000
+0.777000	+0.482340	+0.771535	+0.000000
+0.778000	+0.483112	+0.771535	+0.000000
+0.779000	+0.483884	+0.771535	+0.000000
+0.780000	+0.484655	+0.771535	+0.000000
+0.781000	+0.485427	+0.771535	+0.000000
+0.782000	+0.486198	+0.771535	+0.000000
+0.783000	+0.486970	+0.771535	+0.000000
+0.784000	+0.487741	+0.771535	+0.000000
+0.785000	+0.488513	+0.771535	+0.000000
+0.786000	+0.489284	+0.771535	+0.000000
+0.787000	+0.490056	+0.771535	+0.000000
+0.788000	+0.490827	+0.771535	+0.000000
+0.789000	+0.491599	+0.771535	+0.000000
+0.790000	+0.492370	+0.771535	+0.000000
+0.791000	+0.493142	+0.771535	+0.000000
+0.792000	+0.493914	+0.771535	+0.000000
+0.793000	+0.494685	+0.771535	+0.000000
+0.794000	+0.495457	+0.771535	+0.000000
+0.795000	+0.496228	+0.771535	+0.000000
+0.796000	+0.497000	+0.771535	+0.000000
+0.797000	+0.497771	+0.771535	+0.000000
+0.798000	+0.498543	+0.771535	+0.000000
+0.799000	+0.499314	+0.771535	+0.000000
+0.800000	+0.500086	+0.771535	+0.000000
+0.801000	+0.500261	+0.175158	+0.000000
+0.802000	+0.500436	+0.175158	+0.000000
+0.803000	+0.500611	+0.175158	+0.000000
+0.804000	+0.500786	+0.175158	+0.000000
+0.805000	+0.500962	+0.175158	+0.000000
+0.806000	+0.501137	+0.175158	+0.000000
+0.807000	+0.501312	+0.175158	+0.000000
+0.808000	+0.501487	+0.175158	+0.000000
+0.809000	+0.501662	+0.175158	+0.000000
+0.810000	+0.501837	+0.175158	+0.000000
+0.811000	+0.502013	+0.175158	+0.000000
+0.812000	+0.502188	+0.175158	+0.000000
+0.813000	+0.502363	+0.175158	+0.000000
+0.814000	+0.502538	+0.175158	+0.000000
+0.815000	+0.502713	+0.175158	+0.000000
+0.816000	+0.502888	+0.175158	+0.000000
+0.817000	+0.503063	+0.175158	+0.000000
+0.818000	+0.503239	+0.175158	+0.000000
+0.819000	+0.503414	+0.175158	+0.000000
+0.820000	+0.503589	+0.175158	+0.000000
+0.821000	+0.503764	+0.175158	+0.000000
+0.822000	+0.503939	+0.175158	+0.000000
+0.823000	+0.504114	+0.175158	+0.000000
+0.824000	+0.504290	+0.175158	+0.000000
+0.825000	+0.504465	+0.175158	+0.000000
+0.826000	+0.505357	+0.892437	+0.000000
+0.827000	+0.506250	+0.892437	+0.000000
+0.828000	+0.507142	+0.892437	+0.000000
+0.829000	+0.508034	+0.892437	+0.000000
+0.830000	+0.508927	+0.892437	+0.000000
+0.831000	+0.509819	+0.892437	+0.000000
+0.832000	+0.510712	+0.892437	+0.000000
+0.833000	+0.511604	+0.892437	+0.000000
+0.834000	+0.512497	+0.892437	+0.000000
+0.835000	+0.513389	+0.892437	+0.000000
+0.836000	+0.514282	+0.892437	+0.000000
+0.837000	+0.515174	+0.892437	+0.000000
+0.838000	+0.516066	+0.892437	+0.000000
+0.839000	+0.516959	+0.892437	+0.000000
+0.840000	+0.517851	+0.892437	+0.000000
+0.841000	+0.518744	+0.892437	+0.000000
+0.842000	+0.519636	+0.892437	+0.000000
+0.843000	+0.520529	+0.892437	+0.000000
+0.844000	+0.521421	+0.892437	+0.000000
+0.845000	+0.522313	+0.892437	+0.000000
+0.846000	+0.523206	+0.892437	+0.000000
+0.847000	+0.524098	+0.892437	+0.000000
+0.848000	+0.524991	+0.892437	+0.000000
+0.849000	+0.525883	+0.892437	+0.000000
+0.850000	+0.526776	+0.892437	+0.000000
+0.851000	+0.527170	+0.394483	+0.000000
+0.852000	+0.527565	+0.394483	+0.000000
+0.853000	+0.527959	+0.394483	+0.000000
+0.854000	+0.528354	+0.394483	+0.000000
+0.855000	+0.528748	+0.394483	+0.000000
+0.856000	+0.529143	+0.394483	+0.000000
+0.857000	+0.529537	+0.394483	+0.000000
+0.858000	+0.529932	+0.394483	+0.000000
+0.859000	+0.530326	+0.394483	+0.000000
+0.860000	+0.530720	+0.394483	+0.000000
+0.861000	+0.531115	+0.394483	+0.000000
+0.862000	+0.531509	+0.394483	+0.000000
+0.863000	+0.531904	+0.394483	+0.000000
+0.864000	+0.532298	+0.394483	+0.000000
+0.865000	+0.532693	+0.394483	+0.000000
+0.866000	+0.533087	+0.394483	+0.000000
+0.867000	+0.533482	+0.394483	+0.000000
+0.868000	+0.533876	+0.394483	+0.000000
+0.869000	+0.534271	+0.394483	+0.000000
+0.870000	+0.534665	+0.394483	+0.000000
+0.871000	+0.535060	+0.394483	+0.000000
+0.872000	+0.535454	+0.394483	+0.000000
+0.873000	+0.535849	+0.394483	+0.000000
+0.874000	+0.536243	+0.394483	+0.000000
+0.875000	+0.536638	+0.394483	+0.000000
+0.876000	+0.537026	+0.388649	+0.000000
+0.877000	+0.537415	+0.388649	+0.000000
+0.878000	+0.537804	+0.388649	+0.000000
+0.879000	+0.538192	+0.388649	+0.000000
+0.880000	+0.538581	+0.388649	+0.000000
+0.881000	+0.538970	+0.388649	+0.000000
+0.882000	+0.539358	+0.388649	+0.000000
+0.883000	+0.539747	+0.388649	+0.000000
+0.884000	+0.540136	+0.388649	+0.000000
+0.885000	+0.540524	+0.388649	+0.000000
+0.886000	+0.540913	+0.388649	+0.000000
+0.887000	+0.541302	+0.388649	+0.000000
+0.888000	+0.541690	+0.388649	+0.000000
+0.889000	+0.542079	+0.388649	+0.000000
+0.890000	+0.542467	+0.388649	+0.000000
+0.891000	+0.542856	+0.388649	+0.000000
+0.892000	+0.543245	+0.388649	+0.000000
+0.893000	+0.543633	+0.388649	+0.000000
+0.894000	+0.544022	+0.388649	+0.000000
+0.895000	+0.544411	+0.388649	+0.000000
+0.896000	+0.544799	+0.388649	+0.000000
+0.897000	+0.545188	+0.388649	+0.000000
+0.898000	+0.545577	+0.388649	+0.000000
+0.899000	+0.545965	+0.388649	+0.000000
+0.900000	+0.546354	+0.388649	+0.000000
+0.901000	+0.546728	+0.373553	+0.000000
+0.902000	+0.547101	+0.373553	+0.000000
+0.903000	+0.547475	+0.373553	+0.000000
+0.904000	+0.547848	+0.373553	+0.000000
+0.905000	+0.548222	+0.373553	+0.000000
+0.906000	+0.548595	+0.373553	+0.000000
+0.907000	+0.548969	+0.373553	+0.000000
+0.908000	+0.549342	+0.373553	+0.000000
+0.909000	+0.549716	+0.373553	+0.000000
+0.910000	+0.550089	+0.373553	+0.000000
+0.911000	+0.550463	+0.373553	+0.000000
+0.912000	+0.550837	+0.373553	+0.000000
+0.913000	+0.551210	+0.373553	+0.000000
+0.914000	+0.551584	+0.373553	+0.000000
+0.915000	+0.551957	+0.373553	+0.000000
+0.916000	+0.552331	+0.373553	+0.000000
+0.917000	+0.552704	+0.373553	+0.000000
+0.918000	+0.553078	+0.373553	+0.000000
+0.919000	+0.553451	+0.373553	+0.000000
+0.920000	+0.553825	+0.373553	+0.000000
+0.921000	+0.554199	+0.373553	+0.000000
+0.922000	+0.554572	+0.373553	+0.000000
+0.923000	+0.554946	+0.373553	+0.000000
+0.924000	+0.555319	+0.373553	+0.000000
+0.925000	+0.555693	+0.373553	+0.000000
+0.926000	+0.555488	-0.204601	+0.000000
+0.927000	+0.555284	-0.204601	+0.000000
+0.928000	+0.555079	-0.204601	+0.000000
+0.929000	+0.554874	-0.204601	+0.000000
+0.930000	+0.554670	-0.204601	+0.000000
+0.931000	+0.554465	-0.204601	+0.000000
+0.932000	+0.554261	-0.204601	+0.000000
+0.933000	+0.554056	-0.204601	+0.000000
+0.934000	+0.553851	-0.204601	+0.000000
+0.935000	+0.553647	-0.204601	+0.000000
+0.936000	+0.553442	-0.204601	+0.000000
+0.937000	+0.553238	-0.204601	+0.000000
+0.938000	+0.553033	-0.204601	+0.000000
+0.939000	+0.552828	-0.204601	+0.000000
+0.940000	+0.552624	-0.204601	+0.000000
+0.941000	+0.552419	-0.204601	+0.000000
+0.942000	+0.552215	-0.204601	+0.000000
+0.943000	+0.552010	-0.204601	+0.000000
+0.944000	+0.551805	-0.204601	+0.000000
+0.945000	+0.551601	-0.204601	+0.000000
+0.946000	+0.551396	-0.204601	+0.000000
+0.947000	+0.551192	-0.204601	+0.000000
+0.948000	+0.550987	-0.204601	+0.000000
+0.949000	+0.550782	-0.204601	+0.000000
+0.950000	+0.550578	-0.204601	+0.000000
+0.951000	+0.551141	+0.563533	+0.000000
+0.952000	+0.551705	+0.563533	+0.000000
+0.953000	+0.552268	+0.563533	+0.000000
+0.954000	+0.552832	+0.563533	+0.000000
+0.955000	+0.553395	+0.563533	+0.000000
+0.956000	+0.553959	+0.563533	+0.000000
+0.957000	+0.554523	+0.563533	+0.000000
+0.958000	+0.555086	+0.563533	+0.000000
+0.959000	+0.555650	+0.563533	+0.000000
+0.960000	+0.556213	+0.563533	+0.000000
+0.961000	+0.556777	+0.563533	+0.000000
+0.962000	+0.557340	+0.563533	+0.000000
+0.963000	+0.557904	+0.563533	+0.000000
+0.964000	+0.558467	+0.563533	+0.000000
+0.965000	+0.559031	+0.563533	+0.000000
+0.966000	+0.559594	+0.563533	+0.000000
+0.967000	+0.560158	+0.563533	+0.000000
+0.968000	+0.560721	+0.563533	+0.000000
+0.969000	+0.561285	+0.563533	+0.000000
+0.970000	+0.561848	+0.563533	+0.000000
+0.971000	+0.562412	+0.563533	+0.000000
+0.972000	+0.562976	+0.563533	+0.000000
+0.973000	+0.563539	+0.563533	+0.000000
+0.974000	+0.564103	+0.563533	+0.000000
+0.975000	+0.564666	+0.563533	+0.000000
+0.976000	+0.564413	-0.252733	+0.000000
+0.977000	+0.564161	-0.252733	+0.000000
+0.978000	+0.563908	-0.252733	+0.000000
+0.979000	+0.563655	-0.252733	+0.000000
+0.980000	+0.563402	-0.252733	+0.000000
+0.981000	+0.563150	-0.252733	+0.000000
+0.982000	+0.562897	-0.252733	+0.000000
+0.983000	+0.562644	-0.252733	+0.000000
+0.984000	+0.562392	-0.252733	+0.000000
+0.985000	+0.562139	-0.252733	+0.000000
+0.986000	+0.561886	-0.252733	+0.000000
+0.987000	+0.561633	-0.252733	+0.000000
+0.988000	+0.561381	-0.252733	+0.000000
+0.989000	+0.561128	-0.252733	+0.000000
+0.990000	+0.560875	-0.252733	+0.000000
+0.991000	+0.560622	-0.252733	+0.000000
+0.992000	+0.560370	-0.252733	+0.000000
+0.993000	+0.560117	-0.252733	+0.000000
+0.994000	+0.559864	-0.252733	+0.000000
+0.995000	+0.559611	-0.252733	+0.000000
+0.996000	+0.559359	-0.252733	+0.000000
+0.997000	+0.559106	-0.252733	+0.000000
+0.998000	+0.558853	-0.252733	+0.000000
+0.999000	+0.558600	-0.252733	+0.000000
+1.000000	+0.558348	-0.252733	+0.000000
