a=	-1.000000	b=	+1.000000	n=	+40	h=	+0.050000
x	g(x)	g'(x)	g''(x)
+0.740000	+0.581705	+5.672142	+0.000000
+0.741000	+0.587378	+5.672142	+0.000000
+0.742000	+0.593050	+5.672142	+0.000000
+0.743000	+0.598722	+5.672142	+0.000000
+0.744000	+0.604394	+5.672142	+0.000000
+0.745000	+0.610066	+5.672142	+0.000000
+0.746000	+0.615738	+5.672142	+0.000000
+0.747000	+0.621410	+5.672142	+0.000000
+0.748000	+0.627083	+5.672142	+0.000000
+0.749000	+0.632755	+5.672142	+0.000000
+0.750000	+0.638427	+5.672142	+0.000000
+0.751000	+0.641624	+3.196950	+0.000000
+0.752000	+0.644821	+3.196950	+0.000000
+0.753000	+0.648018	+3.196950	+0.000000
+0.754000	+0.651215	+3.196950	+0.000000
+0.755000	+0.654412	+3.196950	+0.000000
+0.756000	+0.657609	+3.196950	+0.000000
+0.757000	+0.660806	+3.196950	+0.000000
+0.758000	+0.664003	+3.196950	+0.000000
+0.759000	+0.667199	+3.196950	+0.000000
+0.760000	+0.670396	+3.196950	+0.000000
+0.761000	+0.673593	+3.196950	+0.000000
+0.762000	+0.676790	+3.196950	+0.000000
+0.763000	+0.679987	+3.196950	+0.000000
+0.764000	+0.683184	+3.196950	+0.000000
+0.765000	+0.686381	+3.196950	+0.000000
+0.766000	+0.689578	+3.196950	+0.000000
+0.767000	+0.692775	+3.196950	+0.000000
+0.768000	+0.695972	+3.196950	+0.000000
+0.769000	+0.699169	+3.196950	+0.000000
+0.770000	+0.702366	+3.196950	+0.000000
+0.771000	+0.705563	+3.196950	+0.000000
+0.772000	+0.708760	+3.196950	+0.000000
+0.773000	+0.711957	+3.196950	+0.000000
+0.774000	+0.715154	+3.196950	+0.000000
+0.775000	+0.718351	+3.196950	+0.000000
+0.776000	+0.721548	+3.196950	+0.000000
+0.777000	+0.724745	+3.196950	+0.000000
+0.778000	+0.727942	+3.196950	+0.000000
+0.779000	+0.731138	+3.196950	+0.000000
+0.780000	+0.734335	+3.196950	+0.000000
+0.781000	+0.737532	+3.196950	+0.000000
+0.782000	+0.740729	+3.196950	+0.000000
+0.783000	+0.743926	+3.196950	+0.000000
+0.784000	+0.747123	+3.196950	+0.000000
+0.785000	+0.750320	+3.196950	+0.000000
+0.786000	+0.753517	+3.196950	+0.000000
+0.787000	+0.756714	+3.196950	+0.000000
+0.788000	+0.759911	+3.196950	+0.000000
+0.789000	+0.763108	+3.196950	+0.000000
+0.790000	+0.766305	+3.196950	+0.000000
+0.791000	+0.769502	+3.196950	+0.000000
+0.792000	+0.772699	+3.196950	+0.000000
+0.793000	+0.775896	+3.196950	+0.000000
+0.794000	+0.779093	+3.196950	+0.000000
+0.795000	+0.782290	+3.196950	+0.000000
+0.796000	+0.785487	+3.196950	+0.000000
+0.797000	+0.788684	+3.196950	+0.000000
+0.798000	+0.791881	+3.196950	+0.000000
+0.799000	+0.795077	+3.196950	+0.000000
+0.800000	+0.798274	+3.196950	+0.000000
+0.801000	+0.797824	-0.450442	+0.000000
+0.802000	+0.797374	-0.450442	+0.000000
+0.803000	+0.796923	-0.450442	+0.000000
+0.804000	+0.796473	-0.450442	+0.000000
+0.805000	+0.796022	-0.450442	+0.000000
+0.806000	+0.795572	-0.450442	+0.000000
+0.807000	+0.795121	-0.450442	+0.000000
+0.808000	+0.794671	-0.450442	+0.000000
+0.809000	+0.794220	-0.450442	+0.000000
+0.810000	+0.793770	-0.450442	+0.000000
+0.811000	+0.793320	-0.450442	+0.000000
+0.812000	+0.792869	-0.450442	+0.000000
+0.813000	+0.792419	-0.450442	+0.000000
+0.814000	+0.791968	-0.450442	+0.000000
+0.815000	+0.791518	-0.450442	+0.000000
+0.816000	+0.791067	-0.450442	+0.000000
+0.817000	+0.790617	-0.450442	+0.000000
+0.818000	+0.790166	-0.450442	+0.000000
+0.819000	+0.789716	-0.450442	+0.000000
+0.820000	+0.789266	-0.450442	+0.000000
+0.821000	+0.788815	-0.450442	+0.000000
+0.822000	+0.788365	-0.450442	+0.000000
+0.823000	+0.787914	-0.450442	+0.000000
+0.824000	+0.787464	-0.450442	+0.000000
+0.825000	+0.787013	-0.450442	+0.000000
+0.826000	+0.786563	-0.450442	+0.000000
+0.827000	+0.786112	-0.450442	+0.000000
+0.828000	+0.785662	-0.450442	+0.000000
+0.829000	+0.785212	-0.450442	+0.000000
+0.830000	+0.784761	-0.450442	+0.000000
+0.831000	+0.784311	-0.450442	+0.000000
+0.832000	+0.783860	-0.450442	+0.000000
+0.833000	+0.783410	-0.450442	+0.000000
+0.834000	+0.782959	-0.450442	+0.000000
+0.835000	+0.782509	-0.450442	+0.000000
+0.836000	+0.782059	-0.450442	+0.000000
+0.837000	+0.781608	-0.450442	+0.000000
+0.838000	+0.781158	-0.450442	+0.000000
+0.839000	+0.780707	-0.450442	+0.000000
+0.840000	+0.780257	-0.450442	+0.000000
+0.841000	+0.779806	-0.450442	+0.000000
+0.842000	+0.779356	-0.450442	+0.000000
+0.843000	+0.778905	-0.450442	+0.000000
+0.844000	+0.778455	-0.450442	+0.000000
+0.845000	+0.778005	-0.450442	+0.000000
+0.846000	+0.777554	-0.450442	+0.000000
+0.847000	+0.777104	-0.450442	+0.000000
+0.848000	+0.776653	-0.450442	+0.000000
+0.849000	+0.776203	-0.450442	+0.000000
+0.850000	+0.775752	-0.450442	+0.000000
+0.851000	+0.771315	-4.437006	+0.000000
+0.852000	+0.766878	-4.437006	+0.000000
+0.853000	+0.762441	-4.437006	+0.000000
+0.854000	+0.758004	-4.437006	+0.000000
+0.855000	+0.753567	-4.437006	+0.000000
+0.856000	+0.749130	-4.437006	+0.000000
+0.857000	+0.744693	-4.437006	+0.000000
+0.858000	+0.740256	-4.437006	+0.000000
+0.859000	+0.735819	-4.437006	+0.000000
+0.860000	+0.731382	-4.437006	+0.000000
+0.861000	+0.726945	-4.437006	+0.000000
+0.862000	+0.722508	-4.437006	+0.000000
+0.863000	+0.718071	-4.437006	+0.000000
+0.864000	+0.713634	-4.437006	+0.000000
+0.865000	+0.709197	-4.437006	+0.000000
+0.866000	+0.704760	-4.437006	+0.000000
+0.867000	+0.700323	-4.437006	+0.000000
+0.868000	+0.695886	-4.437006	+0.000000
+0.869000	+0.691449	-4.437006	+0.000000
+0.870000	+0.687012	-4.437006	+0.000000
+0.871000	+0.682575	-4.437006	+0.000000
+0.872000	+0.678138	-4.437006	+0.000000
+0.873000	+0.673701	-4.437006	+0.000000
+0.874000	+0.669264	-4.437006	+0.000000
+0.875000	+0.664827	-4.437006	+0.000000
+0.876000	+0.660390	-4.437006	+0.000000
+0.877000	+0.655953	-4.437006	+0.000000
+0.878000	+0.651516	-4.437006	+0.000000
+0.879000	+0.647079	-4.437006	+0.000000
+0.880000	+0.642642	-4.437006	+0.000000
+0.881000	+0.638205	-4.437006	+0.000000
+0.882000	+0.633768	-4.437006	+0.000000
+0.883000	+0.629331	-4.437006	+0.000000
+0.884000	+0.624894	-4.437006	+0.000000
+0.885000	+0.620457	-4.437006	+0.000000
+0.886000	+0.616020	-4.437006	+0.000000
+0.887000	+0.611583	-4.437006	+0.000000
+0.888000	+0.607146	-4.437006	+0.000000
+0.889000	+0.602709	-4.437006	+0.000000
+0.890000	+0.598272	-4.437006	+0.000000
+0.891000	+0.593835	-4.437006	+0.000000
+0.892000	+0.589398	-4.437006	+0.000000
+0.893000	+0.584961	-4.437006	+0.000000
+0.894000	+0.580524	-4.437006	+0.000000
+0.895000	+0.576087	-4.437006	+0.000000
+0.896000	+0.571650	-4.437006	+0.000000
+0.897000	+0.567213	-4.437006	+0.000000
+0.898000	+0.562776	-4.437006	+0.000000
+0.899000	+0.558339	-4.437006	+0.000000
+0.900000	+0.553902	-4.437006	+0.000000
+0.901000	+0.546154	-7.747827	+0.000000
+0.902000	+0.538406	-7.747827	+0.000000
+0.903000	+0.530659	-7.747827	+0.000000
+0.904000	+0.522911	-7.747827	+0.000000
+0.905000	+0.515163	-7.747827	+0.000000
+0.906000	+0.507415	-7.747827	+0.000000
+0.907000	+0.499667	-7.747827	+0.000000
+0.908000	+0.491919	-7.747827	+0.000000
+0.909000	+0.484172	-7.747827	+0.000000
+0.910000	+0.476424	-7.747827	+0.000000
+0.911000	+0.468676	-7.747827	+0.000000
+0.912000	+0.460928	-7.747827	+0.000000
+0.913000	+0.453180	-7.747827	+0.000000
+0.914000	+0.445432	-7.747827	+0.000000
+0.915000	+0.437685	-7.747827	+0.000000
+0.916000	+0.429937	-7.747827	+0.000000
+0.917000	+0.422189	-7.747827	+0.000000
+0.918000	+0.414441	-7.747827	+0.000000
+0.919000	+0.406693	-7.747827	+0.000000
+0.920000	+0.398945	-7.747827	+0.000000
+0.921000	+0.391198	-7.747827	+0.000000
+0.922000	+0.383450	-7.747827	+0.000000
+0.923000	+0.375702	-7.747827	+0.000000
+0.924000	+0.367954	-7.747827	+0.000000
+0.925000	+0.360206	-7.747827	+0.000000
+0.926000	+0.352458	-7.747827	+0.000000
+0.927000	+0.344711	-7.747827	+0.000000
+0.928000	+0.336963	-7.747827	+0.000000
+0.929000	+0.329215	-7.747827	+0.000000
+0.930000	+0.321467	-7.747827	+0.000000
+0.931000	+0.313719	-7.747827	+0.000000
+0.932000	+0.305972	-7.747827	+0.000000
+0.933000	+0.298224	-7.747827	+0.000000
+0.934000	+0.290476	-7.747827	+0.000000
+0.935000	+0.282728	-7.747827	+0.000000
+0.936000	+0.274980	-7.747827	+0.000000
+0.937000	+0.267232	-7.747827	+0.000000
+0.938000	+0.259485	-7.747827	+0.000000
+0.939000	+0.251737	-7.747827	+0.000000
+0.940000	+0.243989	-7.747827	+0.000000
+0.941000	+0.236241	-7.747827	+0.000000
+0.942000	+0.228493	-7.747827	+0.000000
+0.943000	+0.220745	-7.747827	+0.000000
+0.944000	+0.212998	-7.747827	+0.000000
+0.945000	+0.205250	-7.747827	+0.000000
+0.946000	+0.197502	-7.747827	+0.000000
+0.947000	+0.189754	-7.747827	+0.000000
+0.948000	+0.182006	-7.747827	+0.000000
+0.949000	+0.174258	-7.747827	+0.000000
+0.950000	+0.166511	-7.747827	+0.000000
+0.951000	+0.169293	+2.782075	+0.000000
+0.952000	+0.172075	+2.782075	+0.000000
+0.953000	+0.174857	+2.782075	+0.000000
+0.954000	+0.177639	+2.782075	+0.000000
+0.955000	+0.180421	+2.782075	+0.000000
+0.956000	+0.183203	+2.782075	+0.000000
+0.957000	+0.185985	+2.782075	+0.000000
+0.958000	+0.188767	+2.782075	+0.000000
+0.959000	+0.191549	+2.782075	+0.000000
+0.960000	+0.194331	+2.782075	+0.000000
+0.961000	+0.197113	+2.782075	+0.000000
+0.962000	+0.199896	+2.782075	+0.000000
+0.963000	+0.202678	+2.782075	+0.000000
+0.964000	+0.205460	+2.782075	+0.000000
+0.965000	+0.208242	+2.782075	+0.000000
+0.966000	+0.211024	+2.782075	+0.000000
+0.967000	+0.213806	+2.782075	+0.000000
+0.968000	+0.216588	+2.782075	+0.000000
+0.969000	+0.219370	+2.782075	+0.000000
+0.970000	+0.222152	+2.782075	+0.000000
+0.971000	+0.224934	+2.782075	+0.000000
+0.972000	+0.227716	+2.782075	+0.000000
+0.973000	+0.230498	+2.782075	+0.000000
+0.974000	+0.233280	+2.782075	+0.000000
+0.975000	+0.236063	+2.782075	+0.000000
+0.976000	+0.238845	+2.782075	+0.000000
+0.977000	+0.241627	+2.782075	+0.000000
+0.978000	+0.244409	+2.782075	+0.000000
+0.979000	+0.247191	+2.782075	+0.000000
+0.980000	+0.249973	+2.782075	+0.000000
+0.981000	+0.252755	+2.782075	+0.000000
+0.982000	+0.255537	+2.782075	+0.000000
+0.983000	+0.258319	+2.782075	+0.000000
+0.984000	+0.261101	+2.782075	+0.000000
+0.985000	+0.263883	+2.782075	+0.000000
+0.986000	+0.266665	+2.782075	+0.000000
+0.987000	+0.269447	+2.782075	+0.000000
+0.988000	+0.272229	+2.782075	+0.000000
+0.989000	+0.275012	+2.782075	+0.000000
+0.990000	+0.277794	+2.782075	+0.000000
+0.991000	+0.280576	+2.782075	+0.000000
+0.992000	+0.283358	+2.782075	+0.000000
+0.993000	+0.286140	+2.782075	+0.000000
+0.994000	+0.288922	+2.782075	+0.000000
+0.995000	+0.291704	+2.782075	+0.000000
+0.996000	+0.294486	+2.782075	+0.000000
+0.997000	+0.297268	+2.782075	+0.000000
+0.998000	+0.300050	+2.782075	+0.000000
+0.999000	+0.302832	+2.782075	+0.000000
+1.000000	+0.305614	+2.782075	+0.000000
